data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2021-08-08,202132,19.0,19,19,19,0.21836436,0.28157264,0,1,330455720213219589,2023-08-20,20.0,0.7901066,6747815.0,16.7142857142857,94.7316148571429,0,0,0,77.6620827142857,56.2606858571429,20.6977225714286,25.0,,,,,,210697
2021-08-01,202131,24.0,24,24,24,0.123807415,0.3556707,0,1,330455720213119589,2023-08-20,4.0,0.73578286,6747815.0,14.7142857142857,92.9893248571429,0,0,0,73.8824428571429,49.828634,18.8415208571429,23.0,,,,,,210697
2021-07-25,202130,14.0,14,14,14,7.865431e-05,0.20747457,0,1,330455720213019589,2023-08-20,14.0,0.33940154,6747815.0,15.1428571428571,87.4890955714286,0,0,0,65.8278381428571,38.912356,19.0570297142857,24.1428571428571,,,,,,210697
2021-07-18,202129,38.0,38,38,38,0.1449121,0.5631453,0,1,330455720212919589,2023-08-20,20.0,0.795925,6747815.0,14.2857142857143,92.1344771428571,0,0,0,72.07592,45.3415774285714,18.6599377142857,23.1428571428571,,,,,,210697
2021-07-11,202128,41.0,41,41,41,0.14214225,0.6076041,0,1,330455720212819589,2023-08-20,7.0,0.80038005,6747815.0,16.7142857142857,97.392012,0,0,0,79.6211665714286,51.344321,20.9580745714286,26.4285714285714,,,,,,210697
2021-07-04,202127,48.0,48,48,48,0.26223886,0.7113414,0,1,330455720212719589,2023-08-20,132.0,0.8821488,6747815.0,15.4285714285714,94.7189077142857,0,0,0,80.6396264285714,55.8978864285714,19.3068885714286,23.7142857142857,,,,,,210697
2021-06-27,202126,58.0,58,58,58,0.3343743,0.8595375,0,1,330455720212619589,2023-08-20,48.0,0.92528254,6747815.0,14.5714285714286,94.6721491428571,0,0,0,75.1644141428571,47.0819352857143,18.9889891428571,24.2857142857143,,,,,,210697
2021-06-20,202125,42.0,42,42,42,0.0023704574,0.6224237,0,1,330455720212519589,2023-08-20,6.0,0.5845961,6747815.0,17.1428571428571,95.638136,0,0,0,77.9602635714286,54.5173007142857,20.674478,25.5714285714286,,,,,,210697
2021-06-13,202124,70.0,70,70,70,0.16474096,1.0373728,0,1,330455720212419589,2023-08-20,14.0,0.85383934,6747815.0,17.1428571428571,92.34837,0,0,0,79.7375154285714,61.9745825714286,19.5442548571429,22.2857142857143,,,,,,210697
2021-06-06,202123,69.0,69,69,69,0.036832802,1.0225532,0,1,330455720212319589,2023-08-20,324.0,0.75353163,6747815.0,20.1428571428571,94.8793342857143,0,0,0,82.3108121428571,61.2341177142857,22.6190474285714,26.0,,,,,,210697
2021-05-30,202122,80.0,80,80,80,0.17510483,1.1855689,0,1,330455720212219589,2023-08-20,45.0,0.8674451,6747815.0,19.4285714285714,97.4364057142857,0,0,0,84.217555,60.8584195714286,22.7708334285714,27.2857142857143,,,,,,210697
2021-05-23,202121,98.0,98,98,98,0.88218015,1.452322,0,1,330455720212119589,2023-08-20,23.0,1.1932276,6747815.0,19.4285714285714,90.7708542857143,0,0,0,72.5573582857143,47.0397205714286,23.1666665714286,28.2857142857143,,,,,,210697
2021-05-16,202120,102.0,102,102,102,0.983616,1.5116004,0,1,330455720212019589,2023-08-20,11.0,1.3817354,6747815.0,19.4285714285714,94.8811542857143,0,0,0,78.3082442857143,55.5191215714286,22.625,26.8571428571429,,,,,,210697
2021-05-09,202119,82.0,82,82,82,0.65964705,1.2152082,0,1,330455720211919589,2023-08-20,14.0,1.0673186,6747815.0,17.7142857142857,94.790134,0,0,0,78.6342108571429,55.770662,21.2559525714286,25.1428571428571,,,,,,210697
2021-05-02,202118,61.0,61,61,61,0.012086498,0.90399635,0,1,330455720211819589,2023-08-20,9.0,0.69004977,6747815.0,20.0,94.0183442857143,0,0,0,81.4313622857143,58.3744832857143,23.029762,27.4285714285714,,,,,,210697
2021-04-25,202117,80.0,80,80,80,0.039813574,1.1855689,0,1,330455720211719589,2023-08-20,32.0,0.7716922,6747815.0,20.0,94.01848,0,0,0,80.995328,60.5597814285714,22.8320391428571,26.2857142857143,,,,,,210697
2021-04-18,202116,79.0,79,79,79,0.0147042,1.1707493,0,1,330455720211619589,2023-08-20,13.0,0.7267016,6747815.0,20.1428571428571,91.7722237142857,0,0,0,78.5972177142857,59.8527802857143,23.2851472857143,26.8571428571429,,,,,,210697
2021-04-11,202115,112.0,112,112,112,0.83602226,1.6597966,0,1,330455720211519589,2023-08-20,32.0,1.1444672,6747815.0,19.8571428571429,91.6495785714286,0,0,0,72.8571561428571,47.4425231428571,24.0861527142857,29.2857142857143,,,,,,210697
2021-04-04,202114,124.0,124,124,124,0.99808955,1.837632,0,2,330455720211419589,2023-08-20,19.0,1.5004116,6747815.0,21.1428571428571,94.0881785714286,1,0,0,75.3069185714286,49.6234505714286,24.4559525714286,28.4285714285714,,,,,,210697
2021-03-28,202113,96.0,96,96,96,0.97831815,1.4226828,0,2,330455720211319589,2023-08-20,35.0,1.3697846,6747815.0,23.0,92.5519014285714,1,0,0,72.7801851428571,47.2208597142857,26.3678571428571,31.1428571428571,,,,,,210697
2021-03-21,202112,80.0,80,80,80,0.9670025,1.1855689,0,2,330455720211219589,2023-08-20,24.0,1.3681009,6747815.0,23.8571428571429,91.0058757142857,1,0,0,74.19365,49.6674814285714,27.5859214285714,32.5714285714286,,,,,,210697
2021-03-14,202111,72.0,72,72,72,0.9821204,1.0670121,0,2,330455720211119589,2023-08-20,12.0,1.4679116,6747815.0,23.8571428571429,92.6859465714286,1,0,0,78.0257715714286,59.1066441428571,26.8529332857143,30.7142857142857,,,,,,210697
2021-03-07,202110,59.0,59,59,59,0.947142,0.8743571,0,2,330455720211019589,2023-08-20,142.0,1.3791147,6747815.0,23.1428571428571,95.8680585714286,1,0,0,81.75049,65.605752,25.4464285714286,28.5714285714286,,,,,,210697
2021-02-28,202109,43.0,43,43,43,0.75190264,0.63724333,0,2,330455720210919589,2023-08-20,11.0,1.1637332,6747815.0,24.0,90.2610142857143,1,0,0,75.680719,57.5284212857143,26.9352207142857,30.5714285714286,,,,,,210697
2021-02-21,202108,49.0,49,49,49,0.9318461,0.726161,0,2,330455720210819589,2023-08-20,38.0,1.3837423,6747815.0,23.4285714285714,95.0626071428571,1,0,0,85.3680734285714,67.0283848571429,25.4859232857143,28.8571428571429,,,,,,210697
2021-02-14,202107,32.0,32,32,32,0.17104259,0.47422758,0,2,330455720210719589,2023-08-20,30.0,0.7998647,6747815.0,23.7142857142857,95.0512657142857,1,0,0,78.0752898571429,57.5811981428571,26.529429,30.2857142857143,,,,,,210697
2021-02-07,202106,32.0,32,32,32,0.12731166,0.47422758,0,2,330455720210619589,2023-08-20,16.0,0.7671869,6747815.0,22.4285714285714,90.34641,1,0,0,79.6171862857143,61.1921882857143,24.4635094285714,27.5714285714286,,,,,,210697
2021-01-31,202105,37.0,37,37,37,0.70333195,0.54832566,0,2,330455720210519589,2023-08-20,25.0,1.1358768,6747815.0,24.2857142857143,84.5783134285714,1,0,0,68.6064512857143,48.0885497142857,27.6214802857143,32.5714285714286,,,,,,210697
2021-01-24,202104,59.0,59,59,59,0.9999878,0.8743571,0,2,330455720210419589,2023-08-20,28.0,2.6887038,6747815.0,24.7142857142857,79.5029358571429,1,0,0,58.7963517142857,38.1123,29.22921,34.5714285714286,,,,,,210697
2021-01-17,202103,26.0,26,26,26,0.9632533,0.3853099,0,2,330455720210319589,2023-08-20,26.0,1.760824,6747815.0,24.2857142857143,83.6371885714286,1,0,0,62.7622224285714,42.0394647142857,28.470144,33.4285714285714,,,,,,210697
2021-01-10,202102,21.0,21,21,21,0.97989875,0.31121185,0,2,330455720210219589,2023-08-20,20.0,2.124373,6747815.0,24.4285714285714,88.7955472857143,1,0,0,73.2554505714286,55.1673572857143,27.7627845714286,32.0,,,,,,210697
2021-01-03,202101,15.0,15,15,15,0.94271976,0.22229418,0,2,330455720210119589,2023-08-20,23.0,1.9501619,6747815.0,24.0,90.2012928571429,1,0,0,75.1043378571429,56.4064815714286,26.9554865714286,31.2857142857143,,,,,,210697
2020-12-27,202053,8.0,8,8,8,0.4537145,0.118556894,0,2,330455720205319589,2023-08-20,2.0,0.9456403,6747815.0,23.5,91.4141,1,0,0,81.32494,66.3593135,25.64394,28.5,,,,,,210697
2020-12-20,202052,6.0,6,6,6,0.10527014,0.08891767,0,2,330455720205219589,2023-08-20,0.0,0.54572505,6747815.0,22.96,,1,0,0,,,,,,,,,,210697
2020-12-13,202051,8.0,8,8,8,0.12155119,0.118556894,0,2,330455720205119589,2023-08-20,0.0,0.60397434,6747815.0,22.42,,1,0,0,,,,,,,,,,210697
2020-12-06,202050,10.0,10,10,10,0.15874913,0.14819612,0,1,330455720205019589,2023-08-20,0.0,0.67175233,6747815.0,21.88,,1,0,0,,,,,,,,,,210697
2020-11-29,202049,17.0,17,17,17,0.4283771,0.2519334,0,1,330455720204919589,2023-08-20,0.0,0.9415151,6747815.0,21.34,,1,0,0,,,,,,,,,,210697
2020-11-22,202048,10.0,10,10,10,0.04622291,0.14819612,0,1,330455720204819589,2023-08-20,0.0,0.5311236,6747815.0,20.8,89.552716,0,0,0,73.8356668,57.4803956,24.6027668,29.0,,,,,,210697
2020-11-15,202047,20.0,20,20,20,0.7956842,0.29639223,0,1,330455720204719589,2023-08-20,3.0,1.3187479,6747815.0,21.5714285714286,93.2806814285714,1,0,0,80.7747005714286,63.966457,24.019225,27.5714285714286,,,,,,210697
2020-11-08,202046,25.0,25,25,25,0.9760904,0.3704903,0,1,330455720204619589,2023-08-20,32.0,1.9177762,6747815.0,22.5,93.1470483333333,1,0,0,83.0575006666667,69.1497638333333,24.3736,27.5,,,,,,210697
2020-11-01,202045,12.0,12,12,12,0.37953886,0.17783535,0,1,330455720204519589,2023-08-20,17.0,0.8873264,6747815.0,18.4285714285714,92.2753691428571,0,0,0,75.1049638571429,55.1069105714286,20.9834131428571,24.1428571428571,,,,,,210697
2020-10-25,202044,9.0,9,9,9,0.21225612,0.13337651,0,1,330455720204419589,2023-08-20,19.0,0.71236336,6747815.0,20.8571428571429,90.1865421428571,0,0,0,75.4202948571428,57.1570785714286,24.3634951428571,28.4285714285714,,,,,,210697
2020-10-18,202043,19.0,19,19,19,0.91009957,0.28157264,0,1,330455720204319589,2023-08-20,19.0,1.6232476,6747815.0,20.7142857142857,84.5504514285714,0,0,0,67.449365,49.928987,24.3508611428571,28.7142857142857,,,,,,210697
2020-10-11,202042,10.0,10,10,10,0.33839604,0.14819612,0,1,330455720204219589,2023-08-20,10.0,0.8394138,6747815.0,19.5,87.6513883333333,0,0,0,69.512531,49.0225783333333,23.3320156666667,27.6666666666667,,,,,,210697
2020-10-04,202041,12.0,12,12,12,0.4684836,0.17783535,0,1,330455720204119589,2023-08-20,28.0,0.9690034,6747815.0,22.1666666666667,88.5883116666667,1,0,0,78.870194,64.1400655,24.7285626666667,28.3333333333333,,,,,,210697
2020-09-27,202040,11.0,11,11,11,0.43474647,0.16301574,0,1,330455720204019589,2023-08-20,17.0,0.9346066,6747815.0,23.0,89.4139542857143,1,0,0,71.3444385714286,50.7701957142857,27.2500868571429,32.8571428571429,,,,,,210697
2020-09-20,202039,14.0,14,14,14,0.7575217,0.20747457,0,1,330455720203919589,2023-08-20,17.0,1.320691,6747815.0,20.0,92.3807928571429,0,0,0,80.4855757142857,64.2267321428571,22.5667231428571,26.1428571428571,,,,,,210697
2020-09-13,202038,12.0,12,12,12,0.6822535,0.17783535,0,1,330455720203819589,2023-08-20,14.0,1.220835,6747815.0,21.2857142857143,86.9563408571429,1,0,0,70.4224815714286,46.5773682857143,25.3758937142857,31.0,,,,,,210697
2020-09-06,202037,10.0,10,10,10,0.53048414,0.14819612,0,1,330455720203719589,2023-08-20,15.0,1.0343461,6747815.0,21.7142857142857,87.767258,1,0,0,73.7125498571429,54.1106162857143,24.9633211428571,30.0,,,,,,210697
2020-08-30,202036,10.0,10,10,10,0.4768759,0.14819612,0,1,330455720203619589,2023-08-20,10.0,0.97506976,6747815.0,20.7142857142857,87.7596335714286,0,0,0,68.8095661428571,47.5470917142857,24.7332445714286,29.5714285714286,,,,,,210697
2020-08-23,202035,9.0,9,9,9,0.32171512,0.13337651,0,1,330455720203519589,2023-08-20,34.0,0.8161915,6747815.0,16.1428571428571,90.59234,0,0,0,72.2967785714286,46.8676302857143,20.4347825714286,25.2857142857143,,,,,,210697
2020-08-16,202034,10.0,10,10,10,0.3697875,0.14819612,0,1,330455720203419589,2023-08-20,25.0,0.8687058,6747815.0,19.2857142857143,92.4292048571428,0,0,0,79.60616,63.2491614285714,21.708404,24.8571428571429,,,,,,210697
2020-08-09,202033,12.0,12,12,12,0.4131413,0.17783535,0,1,330455720203319589,2023-08-20,96.0,0.91737705,6747815.0,18.0,89.8769291428571,0,0,0,68.9279672857143,35.0780051428571,23.4940477142857,30.8571428571429,,,,,,210697
2020-08-02,202032,11.0,11,11,11,0.14690366,0.16301574,0,1,330455720203219589,2023-08-20,9.0,0.6710463,6747815.0,15.2857142857143,93.7858914285714,0,0,0,72.7176312857143,47.2611571428571,20.0926031428571,25.0,,,,,,210697
2020-07-26,202031,11.0,11,11,11,0.07688515,0.16301574,0,1,330455720203119589,2023-08-20,29.0,0.5911912,6747815.0,18.2857142857143,90.7220271428571,0,0,0,74.1134041428571,51.2680765714286,21.962992,26.1428571428571,,,,,,210697
2020-07-19,202030,17.0,17,17,17,0.47089022,0.2519334,0,1,330455720203019589,2023-08-20,44.0,0.97570413,6747815.0,16.4285714285714,90.59724,0,0,0,70.0372835714286,40.165897,22.3129117142857,29.2857142857143,,,,,,210697
2020-07-12,202029,22.0,22,22,22,0.8640012,0.32603148,0,1,330455720202919589,2023-08-20,220.0,1.4306784,6747815.0,17.2857142857143,93.0946771428571,0,0,0,76.5732918571429,54.450271,21.1717218571429,25.7142857142857,,,,,,210697
2020-07-05,202028,18.0,18,18,18,0.6398125,0.26675302,0,1,330455720202819589,2023-08-20,52.0,1.1291801,6747815.0,17.0,91.4780771428571,0,0,0,73.702986,49.5814738571429,21.5624337142857,27.5714285714286,,,,,,210697
2020-06-28,202027,13.0,13,13,13,0.20859726,0.19265495,0,1,330455720202719589,2023-08-20,18.0,0.7469474,6747815.0,18.5714285714286,84.6377294285714,0,0,0,69.4750384285714,52.2559425714286,21.5137277142857,25.5714285714286,,,,,,210697
2020-06-21,202026,14.0,14,14,14,0.3526876,0.20747457,0,1,330455720202619589,2023-08-20,567.0,0.87266535,6747815.0,17.5714285714286,90.5923485714286,0,0,0,71.4042985714286,43.1400748571429,22.4009592857143,28.7142857142857,,,,,,210697
2020-06-14,202025,22.0,22,22,22,0.9113948,0.32603148,0,1,330455720202519589,2023-08-20,33.0,1.5682182,6747815.0,18.1428571428571,91.4716405714286,0,0,0,78.1763142857143,58.5063922857143,21.415927,25.8571428571429,,,,,,210697
2020-06-07,202024,16.0,16,16,16,0.6695275,0.23711379,0,1,330455720202419589,2023-08-20,28.0,1.1724541,6747815.0,20.4285714285714,93.2524085714286,0,0,0,80.9409711428571,58.196995,23.7607144285714,28.8571428571429,,,,,,210697
2020-05-31,202023,11.0,11,11,11,0.2645546,0.16301574,0,1,330455720202319589,2023-08-20,23.0,0.78033316,6747815.0,18.0,92.2865248571429,0,0,0,76.6519727142857,53.4938355714286,21.7738097142857,27.1428571428571,,,,,,210697
2020-05-24,202022,16.0,16,16,16,0.38541836,0.23711379,0,1,330455720202219589,2023-08-20,89.0,0.90554357,6747815.0,16.1428571428571,91.3731777142857,0,0,0,73.5856228571429,49.4238871428571,20.3809522857143,25.2857142857143,,,,,,210697
2020-05-17,202021,12.0,12,12,12,0.019969927,0.17783535,0,1,330455720202119589,2023-08-20,62.0,0.49849036,6747815.0,18.7142857142857,94.0137691428571,0,0,0,75.7413757142857,53.1524445714286,22.940476,27.5714285714286,,,,,,210697
2020-05-10,202020,13.0,13,13,13,0.008552356,0.19265495,0,1,330455720202019589,2023-08-20,31.0,0.46569625,6747815.0,17.2857142857143,93.8902191428571,0,0,0,77.9879384285714,53.5079448571429,21.0797617142857,26.2857142857143,,,,,,210697
2020-05-03,202019,29.0,29,29,29,0.5410933,0.42976874,0,1,330455720201919589,2023-08-20,79.0,1.0274545,6747815.0,18.0,93.9162854285714,0,0,0,77.4598878571429,54.4267718571429,21.2559525714286,25.5714285714286,,,,,,210697
2020-04-26,202018,29.0,29,29,29,0.6100769,0.42976874,0,1,330455720201819589,2023-08-20,27.0,1.077048,6747815.0,20.1428571428571,91.5725257142857,0,0,0,73.0312114285714,46.511307,23.994048,29.4285714285714,,,,,,210697
2020-04-19,202017,29.0,29,29,29,0.58829904,0.42976874,0,1,330455720201719589,2023-08-20,25.0,1.0608177,6747815.0,19.8571428571429,92.3738462857143,0,0,0,74.7033157142857,51.2425865714286,23.1488097142857,27.5714285714286,,,,,,210697
2020-04-12,202016,28.0,28,28,28,0.34473595,0.41494915,0,1,330455720201619589,2023-08-20,74.0,0.9018267,6747815.0,20.5714285714286,90.0459942857143,0,0,0,76.559027,59.2303604285714,23.2797617142857,26.8571428571429,,,,,,210697
2020-04-05,202015,21.0,21,21,21,0.027293032,0.31121185,0,1,330455720201519589,2023-08-20,103.0,0.59614766,6747815.0,21.0,90.1110085714286,0,0,0,79.0992894285714,64.0482454285714,23.1309525714286,26.0,,,,,,210697
2020-03-29,202014,36.0,36,36,36,0.24459432,0.53350604,0,1,330455720201419589,2023-08-20,65.0,0.85560936,6747815.0,22.7142857142857,90.2368628571429,1,0,0,75.5425351428571,57.7682978571429,25.7738094285714,29.7142857142857,,,,,,210697
2020-03-22,202013,32.0,32,32,32,0.0131258555,0.47422758,0,1,330455720201319589,2023-08-20,129.0,0.6131387,6747815.0,20.5714285714286,91.6144371428571,0,0,0,75.4550407142857,54.5381151428571,23.875,27.4285714285714,,,,,,210697
2020-03-15,202012,39.0,39,39,39,0.022928758,0.57796484,0,2,330455720201219589,2023-08-20,385.0,0.6658582,6747815.0,23.1428571428571,94.9661971428571,1,0,0,80.1333991428571,65.5285941428571,26.1866885714286,29.4285714285714,,,,,,210697
2020-03-08,202011,53.0,53,53,53,0.26930484,0.78543943,0,2,330455720201119589,2023-08-20,157.0,0.8908148,6747815.0,22.2857142857143,89.3490528571429,1,0,0,78.1667864285714,65.939362,24.5805197142857,26.8571428571429,,,,,,210697
2020-03-01,202010,70.0,70,70,70,0.7098494,1.0373728,0,2,330455720201019589,2023-08-20,28.0,1.1001238,6747815.0,21.1428571428571,94.8919771428571,1,0,0,85.1152157142857,72.3710798571429,22.6253245714286,24.4285714285714,,,,,,210697
2020-02-23,202009,49.0,49,49,49,0.042889014,0.726161,0,2,330455720200919589,2023-08-20,139.0,0.7266441,6747815.0,22.0,93.3002914285714,1,0,0,80.1973692857143,63.8606494285714,24.601732,28.4285714285714,,,,,,210697
2020-02-16,202008,65.0,65,65,65,0.37740096,0.9632748,0,2,330455720200819589,2023-08-20,35.0,0.9475439,6747815.0,24.7142857142857,88.7761894285714,1,0,0,82.0694685714286,72.7812377142857,25.9665588571429,28.1428571428571,,,,,,210697
2020-02-09,202007,77.0,77,77,77,0.54610556,1.1411102,0,2,330455720200719589,2023-08-20,21.0,1.0188797,6747815.0,22.7142857142857,91.0470251428572,1,0,0,86.3871267142857,78.7855257142857,23.5285714285714,24.8571428571429,,,,,,210697
2020-02-02,202006,57.0,57,57,57,0.005088507,0.84471786,0,2,330455720200619589,2023-08-20,64.0,0.6499069,6747815.0,24.1428571428571,93.37932,1,0,0,86.5823387142857,76.4016734285714,25.4238094285714,27.4285714285714,,,,,,210697
2020-01-26,202005,77.0,77,77,77,0.07032866,1.1411102,0,2,330455720200519589,2023-08-20,60.0,0.79933214,6747815.0,24.1428571428571,91.0065228571429,1,0,0,73.1501881428571,48.4658084285714,28.0,34.1428571428571,,,,,,210697
2020-01-19,202004,85.0,85,85,85,0.34842676,1.259667,0,2,330455720200419589,2023-08-20,10.0,0.942946,6747815.0,22.0,90.8599771428571,1,0,0,77.6611994285714,60.4123495714286,24.3273808571429,27.2857142857143,,,,,,210697
2020-01-12,202003,109.0,109,109,109,0.9975175,1.6153377,0,2,330455720200319589,2023-08-20,23.0,1.5248086,6747815.0,23.5714285714286,89.5817535714286,1,0,0,74.8296292857143,55.9009927142857,26.5833334285714,30.5714285714286,,,,,,210697
2020-01-05,202002,100.0,100,100,100,0.9996767,1.4819613,0,2,330455720200219589,2023-08-20,13.0,1.7373068,6747815.0,24.2857142857143,90.2525342857143,1,0,0,76.0959471428571,54.25779,27.7619048571429,32.2857142857143,,,,,,210697
2019-12-29,202001,69.0,69,69,69,0.82717055,1.0225532,0,2,330455720200119589,2023-08-20,12.0,1.1815703,6747815.0,23.5,87.7690416666667,1,0,0,75.4366298333333,60.353715,26.1375,29.6666666666667,,,,,,210697
2019-12-22,201952,43.0,43,43,43,0.028790502,0.63724333,0,2,330455720195219589,2023-08-20,2.0,0.68957037,6747815.0,23.5714285714286,89.5324708571429,1,0,0,84.2383614285714,78.1562192857143,24.4111112857143,25.5714285714286,,,,,,210697
2019-12-15,201951,58.0,58,58,58,0.36750466,0.8595375,0,2,330455720195119589,2023-08-20,14.0,0.9401882,6747815.0,24.0,87.31029,1,0,0,80.9593262857143,74.4970668571429,25.0714285714286,26.2857142857143,,,,,,210697
2019-12-08,201950,75.0,75,75,75,0.88867205,1.1114709,0,1,330455720195019589,2023-08-20,24.0,1.2326777,6747815.0,21.8571428571429,90.2217537142857,1,0,0,85.82549,80.8552162857143,23.038095,24.1428571428571,,,,,,210697
2019-12-01,201949,49.0,49,49,49,0.197643,0.726161,0,1,330455720194919589,2023-08-20,41.0,0.8485817,6747815.0,21.8571428571429,89.2928094285714,1,0,0,84.7446697142857,79.215122,22.5444442857143,23.2857142857143,,,,,,210697
2019-11-24,201948,74.0,74,74,74,0.9370975,1.0966513,0,1,330455720194819589,2023-08-20,17.0,1.3076928,6747815.0,20.4285714285714,86.2026094285714,0,0,0,78.6834532857143,69.8309614285714,21.4428571428571,22.7142857142857,,,,,,210697
2019-11-17,201947,50.0,50,50,50,0.30238125,0.7409806,0,2,330455720194719589,2023-08-20,33.0,0.90434545,6747815.0,21.2857142857143,90.1073414285714,1,0,0,83.9942265714286,77.1494667142857,22.2142857142857,23.0,,,,,,210697
2019-11-10,201946,56.0,56,56,56,0.62985647,0.8298983,0,2,330455720194619589,2023-08-20,90.0,1.0654521,6747815.0,21.8571428571429,90.8533585714286,1,0,0,86.8159582857143,83.2553842857143,22.5714285714286,23.0,,,,,,210697
2019-11-03,201945,65.0,65,65,65,0.7940378,0.9632748,0,1,330455720194519589,2023-08-20,46.0,1.1605219,6747815.0,22.8571428571429,87.4465471428571,1,0,0,81.4293,75.5461214285714,24.1285714285714,25.2857142857143,,,,,,210697
2019-10-27,201944,40.0,40,40,40,0.011876185,0.59278446,0,1,330455720194419589,2023-08-20,16.0,0.63766843,6747815.0,23.2857142857143,86.5343551428571,1,0,0,79.9784957142857,71.8029052857143,24.7883117142857,26.4285714285714,,,,,,210697
2019-10-20,201943,58.0,58,58,58,0.16410016,0.8595375,0,1,330455720194319589,2023-08-20,19.0,0.8408911,6747815.0,20.5714285714286,86.82243,0,0,0,80.738407,76.1109914285714,21.896104,22.8571428571429,,,,,,210697
2019-10-13,201942,65.0,65,65,65,0.14514983,0.9632748,0,1,330455720194219589,2023-08-20,55.0,0.8378258,6747815.0,22.0,89.4063464285714,1,0,0,80.6779285714286,71.9782907142857,23.5324677142857,25.2857142857143,,,,,,210697
2019-10-06,201941,67.0,67,67,67,0.07437107,0.992914,0,1,330455720194119589,2023-08-20,20.0,0.79087025,6747815.0,21.1428571428571,90.9058722857143,1,0,0,86.3365637142857,81.3646985714286,22.1558445714286,23.1428571428571,,,,,,210697
2019-09-29,201940,73.0,73,73,73,0.26506817,1.0818317,0,1,330455720194019589,2023-08-20,15.0,0.90389055,6747815.0,18.7142857142857,88.2271242857143,0,0,0,81.8754057142857,76.1876742857143,20.077922,21.2857142857143,,,,,,210697
2019-09-22,201939,99.0,99,99,99,0.98272586,1.4671416,0,1,330455720193919589,2023-08-20,21.0,1.3840891,6747815.0,19.0,90.88219,0,0,0,85.5637642857143,78.8089021428571,19.6493505714286,20.4285714285714,,,,,,210697
2019-09-15,201938,83.0,83,83,83,0.87203544,1.2300278,0,1,330455720193819589,2023-08-20,29.0,1.2021996,6747815.0,21.4285714285714,87.7878721428571,1,0,0,83.7190821428571,77.7795428571429,22.6493505714286,23.8571428571429,,,,,,210697
2019-09-08,201937,66.0,66,66,66,0.13846675,0.9780944,0,1,330455720193719589,2023-08-20,19.0,0.83493936,6747815.0,19.2857142857143,90.8196942857143,0,0,0,83.7106027142857,74.3638794285714,21.3636365714286,24.0,,,,,,210697
2019-09-01,201936,64.0,64,64,64,0.0016520291,0.94845515,0,1,330455720193619589,2023-08-20,54.0,0.63029844,6747815.0,19.4285714285714,91.7670614285714,0,0,0,86.7479682857143,80.6177282857143,20.3285717142857,21.2857142857143,,,,,,210697
2019-08-25,201935,71.0,71,71,71,3.0148212e-05,1.0521924,0,1,330455720193519589,2023-08-20,17.0,0.5593474,6747815.0,17.5714285714286,88.1656697142857,0,0,0,80.9308534285714,71.925947,18.792208,20.4285714285714,,,,,,210697
2019-08-18,201934,97.0,97,97,97,0.000786275,1.4375024,0,1,330455720193419589,2023-08-20,23.0,0.66428286,6747815.0,17.7142857142857,89.8655477142857,0,0,0,82.0384407142857,73.5413174285714,19.0595237142857,20.4285714285714,,,,,,210697
2019-08-11,201933,140.0,140,140,140,0.08663776,2.0747457,0,1,330455720193319589,2023-08-20,21.0,0.8552957,6747815.0,17.1428571428571,92.2035885714286,0,0,0,82.4543371428571,72.7070007142857,18.8298701428571,21.1428571428571,,,,,,210697
2019-08-04,201932,140.0,140,140,140,0.0025846844,2.0747457,0,1,330455720193219589,2023-08-20,81.0,0.73419493,6747815.0,17.2857142857143,93.9060791428571,0,0,0,88.5005578571429,81.5392885714286,18.2987015714286,19.8571428571429,,,,,,210697
2019-07-28,201931,169.0,169,169,169,0.0001413689,2.5045145,0,1,330455720193119589,2023-08-20,23.0,0.6972966,6747815.0,18.5714285714286,92.2997825714286,0,0,0,84.1522228571429,72.5495657142857,20.4155845714286,23.5714285714286,,,,,,210697
2019-07-21,201930,168.0,168,168,168,1.9695356e-13,2.4896948,0,1,330455720193019589,2023-08-20,46.0,0.51209897,6747815.0,16.7142857142857,93.0486128571429,0,0,0,85.9213765714286,78.63027,18.6493508571429,21.0,,,,,,210697
2019-07-14,201929,238.0,238,238,238,3.1530334e-14,3.5270677,0,1,330455720192919589,2023-08-20,16.0,0.55291766,6747815.0,16.1428571428571,88.265895,0,0,0,81.0379188571429,73.556354,17.9090908571429,19.5714285714286,,,,,,210697
2019-07-07,201928,285.0,285,285,285,3.330669e-16,4.2235894,0,1,330455720192819589,2023-08-20,32.0,0.5573581,6747815.0,14.5714285714286,91.4028657142857,0,0,0,84.0627335714286,73.0065244285714,16.3116887142857,18.8571428571429,,,,,,210697
2019-06-30,201927,489.0,489,489,489,0.0001131485,7.2467904,0,1,330455720192719589,2023-08-20,84.0,0.80014104,6747815.0,19.7142857142857,95.0357914285714,0,0,1,86.2954871428571,72.7048115714286,21.4142854285714,23.4285714285714,,,,,,210697
2019-06-23,201926,497.0,497,497,497,1.3322676e-15,7.3653474,0,1,330455720192619589,2023-08-20,76.0,0.6389492,6747815.0,19.7142857142857,96.5564471428571,0,0,1,88.8282721428571,78.4782921428571,21.2272725714286,23.4285714285714,,,,,,210697
